ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
66e3135f8fccb905cac3fe52,7781,,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health
66e3135f8fccb905cac3fe52,4417,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Health
66e3135f8fccb905cac3fe52,1300,,Very harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
66e3135f8fccb905cac3fe52,11593,,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
5ed57bda0af83d0fc18bbff7,4900,,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,2656,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,4667,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,15066,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,1919,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,8822,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,3913,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,8649,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,9421,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,19274,Help the country be safe.,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,7749,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,2670,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,2480,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,8063,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,3682,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,1664,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,8193,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,12443,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,15730,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,17347,Green,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,5301,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
5ed57bda0af83d0fc18bbff7,18152,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,13087,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,13712,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,7781,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,4417,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,1300,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
5ed57bda0af83d0fc18bbff7,11593,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,4900,,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,2656,,Not at all harmful,Slightly harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,4667,,Not at all harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,15066,,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,1919,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,8822,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,3913,,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,8649,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,9421,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Health
678861dd555cb97654cf681a,19274,I hope the leaders enforce the correct regulations to ensure dangerous foreign criminals do not have a free entry to the US.,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,7749,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Health
678861dd555cb97654cf681a,2670,,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,2480,,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,8063,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,3682,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,1664,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,8193,,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,12443,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,15730,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,17347,Green,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,5301,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,18152,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,13087,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678861dd555cb97654cf681a,13712,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,7781,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
678861dd555cb97654cf681a,4417,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,1300,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678861dd555cb97654cf681a,11593,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
66a59fe205982fe081910040,4900,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health
66a59fe205982fe081910040,2656,,Not at all harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health
66a59fe205982fe081910040,4667,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,15066,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,1919,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,8822,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,3913,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,8649,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,9421,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,19274,I hope they get the laws about shoplifting figured out. ,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,7749,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,2670,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,2480,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,8063,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,3682,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,1664,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,8193,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,12443,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,15730,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,17347,Green,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,5301,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,18152,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,13087,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
66a59fe205982fe081910040,13712,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,7781,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,4417,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,1300,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
66a59fe205982fe081910040,11593,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
663a819d40034981ae3a37b1,4900,,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health
663a819d40034981ae3a37b1,2656,,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Health
